,Gr Liv Area,Lot Area,Total Bsmt SF,Lot Frontage,Garage Area,House Age,Total Porch SF,Overall Cond,Overall Qual,Mas Vnr Area,Total Bathrooms,Mo Sold,Garage Yr Blt,Sale Condition,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190
2418,2826,11025,1334.0,105.0,888.0,13,571,5,8,692.0,3.5,10,82,4,334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2419,2520,14541,1338.0,69.22459016393442,796.0,13,264,7,8,0.0,3.5,11,83,0,310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2420,2295,13346,1095.0,69.22459016393442,590.0,6,40,5,7,0.0,3.5,7,82,4,268.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2421,1624,12461,1624.0,89.0,757.0,11,306,5,8,0.0,3.0,7,84,4,262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,1143,3628,1143.0,34.0,588.0,2,191,5,7,0.0,1.5,5,94,4,176.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2423,1247,3316,1247.0,37.0,550.0,1,84,5,8,0.0,2.5,4,95,4,197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2424,1200,3180,600.0,30.0,480.0,1,166,5,7,0.0,2.5,6,95,4,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2425,1223,2544,600.0,24.0,480.0,1,166,5,7,0.0,2.5,7,95,4,147.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2426,1223,2544,600.0,24.0,480.0,1,166,5,7,0.0,2.5,7,95,4,149.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2427,1200,3180,600.0,30.0,480.0,1,166,5,7,0.0,2.5,4,95,0,144.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2428,1524,2998,756.0,69.22459016393442,440.0,6,32,5,6,513.0,2.5,6,90,4,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2429,1452,3735,691.0,35.0,506.0,7,34,5,7,218.0,3.5,3,89,4,183.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2430,1382,2651,673.0,69.22459016393442,490.0,6,203,5,7,0.0,3.5,4,90,4,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2431,1080,4447,530.0,69.22459016393442,496.0,3,50,5,7,0.0,2.5,7,93,4,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2432,1694,8314,569.0,114.0,434.0,8,492,5,7,0.0,2.5,11,87,4,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2433,1568,7180,1568.0,60.0,564.0,4,266,5,8,0.0,2.0,9,91,4,221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,1494,9549,1494.0,30.0,481.0,10,246,5,8,0.0,2.5,4,85,4,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2435,1208,11250,1208.0,69.22459016393442,546.0,29,240,6,6,0.0,2.5,6,67,4,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,1235,3760,1235.0,69.22459016393442,484.0,26,211,5,8,0.0,2.0,5,70,4,214.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2437,1036,3640,1036.0,36.0,484.0,26,241,5,8,0.0,2.0,9,70,4,188.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2438,1226,3874,1226.0,40.0,484.0,26,211,5,8,0.0,2.0,7,70,4,190.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2439,1226,3876,1226.0,40.0,484.0,28,193,5,8,0.0,2.0,7,68,4,170.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2440,1193,13110,1153.0,79.0,501.0,34,293,6,5,144.0,3.0,7,62,4,146.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2441,1920,10192,570.0,102.0,487.0,14,98,6,7,143.0,3.0,9,58,4,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2442,2156,20781,1568.0,69.22459016393442,508.0,3,370,7,7,0.0,2.0,6,58,4,262.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,1416,11700,708.0,90.0,776.0,38,288,6,6,420.0,2.5,5,58,4,179.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2444,2654,11029,1054.0,69.22459016393442,619.0,22,287,7,6,220.0,3.5,8,58,4,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2445,1790,10400,732.0,80.0,484.0,34,295,5,6,288.0,3.0,11,62,4,165.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2446,1334,10140,1334.0,78.0,477.0,39,319,6,7,264.0,3.0,4,57,4,164.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,1164,9600,1164.0,80.0,528.0,37,0,5,7,168.0,1.5,7,59,4,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,980,9750,980.0,75.0,384.0,39,68,5,5,0.0,2.0,10,57,4,135.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2449,1051,9600,1051.0,80.0,504.0,38,0,5,5,0.0,2.0,7,58,4,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,1770,8640,900.0,72.0,530.0,38,330,5,5,300.0,2.5,6,58,4,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2451,976,9360,976.0,78.0,504.0,2,94,7,6,203.0,2.0,8,58,0,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,1052,8400,1052.0,70.0,288.0,38,356,5,5,168.0,2.5,11,58,4,138.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,898,8400,833.0,70.0,326.0,38,143,6,5,0.0,2.0,8,58,4,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2454,1051,9759,1051.0,69.22459016393442,264.0,40,270,5,5,0.0,2.0,3,56,4,124.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,1141,9600,1141.0,80.0,568.0,39,78,7,5,140.0,2.0,7,57,4,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2456,1200,9230,864.0,71.0,884.0,8,64,8,5,166.0,2.5,10,67,4,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,1993,14803,825.0,69.22459016393442,495.0,35,66,5,6,252.0,2.5,6,61,4,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2458,1050,10659,1050.0,69.22459016393442,368.0,45,319,6,5,0.0,2.0,1,51,4,136.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,864,9100,864.0,70.0,624.0,48,0,5,5,0.0,2.0,7,54,4,129.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,1712,8393,1626.0,70.0,588.0,1,326,5,5,122.0,2.0,6,95,3,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2461,1565,8800,1187.0,80.0,299.0,6,436,7,6,0.0,3.0,6,55,0,185.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2462,1251,8800,1251.0,80.0,461.0,42,116,6,6,425.0,2.0,3,54,4,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,1488,10368,1008.0,69.22459016393442,430.0,42,214,6,6,112.0,2.5,4,54,4,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,1440,9350,720.0,85.0,480.0,42,272,6,5,0.0,1.5,7,54,4,157.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2465,1095,10382,588.0,75.0,264.0,48,0,5,6,105.0,2.0,3,48,4,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2466,1053,8973,1008.0,69.0,750.0,15,260,7,5,85.0,2.0,7,88,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,1248,10800,1248.0,80.0,286.0,46,0,7,5,88.0,2.0,5,50,4,151.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,816,8550,816.0,60.0,240.0,56,268,8,6,0.0,2.0,7,39,4,129.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,1008,11425,1008.0,69.22459016393442,275.0,52,120,6,5,0.0,1.0,7,44,4,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,1043,9724,938.0,68.0,273.0,56,173,7,5,0.0,1.0,5,37,4,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,1230,4712,747.0,51.0,305.0,56,120,7,4,0.0,2.5,8,36,0,121.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2472,869,5900,440.0,51.0,0.0,48,0,7,4,0.0,1.0,8,101,4,85.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,747,5825,600.0,52.0,528.0,53,32,5,4,108.0,1.0,6,43,4,79.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,1252,7438,504.0,92.0,576.0,15,104,8,5,0.0,1.0,6,76,4,127.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2475,1433,9600,1251.0,80.0,441.0,16,349,6,5,0.0,2.0,6,51,4,161.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,1624,10858,1444.0,89.0,240.0,54,364,6,5,150.0,2.0,7,42,5,146.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,1216,9600,1056.0,80.0,280.0,55,0,5,5,144.0,2.0,5,41,4,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,2136,10680,2136.0,89.0,528.0,55,30,3,5,44.0,2.0,10,41,4,137.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,1578,9490,806.0,79.0,240.0,56,32,7,6,0.0,2.0,8,32,4,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2480,1728,9462,704.0,79.0,234.0,33,305,6,5,0.0,1.5,7,39,4,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2481,936,9888,936.0,82.0,240.0,31,160,6,5,0.0,1.0,3,44,4,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,1584,8917,1584.0,69.22459016393442,506.0,39,0,5,5,0.0,2.0,10,57,4,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2483,1246,12700,1246.0,69.22459016393442,441.0,42,69,5,6,0.0,2.0,11,54,4,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2484,1235,8500,1235.0,85.0,480.0,45,0,3,5,203.0,1.0,12,51,0,98.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,2157,14200,924.0,88.0,487.0,40,171,6,7,309.0,2.5,5,56,4,226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2486,1128,9000,936.0,75.0,286.0,52,0,5,5,0.0,1.0,6,44,3,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,1008,9723,1008.0,109.0,430.0,43,0,7,6,332.0,1.0,10,53,4,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,1190,7728,1106.0,70.0,540.0,44,18,6,5,120.0,2.0,5,52,4,132.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2489,1144,8163,1144.0,70.0,796.0,47,86,6,5,128.0,2.0,3,49,4,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2490,1364,8400,1179.0,70.0,331.0,49,60,5,5,0.0,1.5,3,47,4,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,1383,11600,1383.0,80.0,292.0,46,45,5,6,175.0,1.5,4,50,4,145.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,1336,9610,1121.0,69.22459016393442,488.0,48,80,6,6,632.0,1.5,12,48,4,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,1370,10000,1058.0,125.0,300.0,50,311,6,5,272.0,2.0,2,46,4,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2494,1092,14850,1092.0,69.0,299.0,49,390,5,5,0.0,2.0,5,47,4,141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,1124,10152,1124.0,72.0,353.0,12,533,6,6,0.0,2.0,5,46,4,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,1236,10011,1070.0,72.0,447.0,10,0,6,5,64.0,1.5,5,47,4,134.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,943,7032,943.0,69.22459016393442,600.0,27,42,5,5,0.0,2.0,12,69,4,135.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2498,1050,8092,1050.0,70.0,286.0,6,0,8,6,176.0,2.0,6,44,0,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,1375,11310,1367.0,75.0,451.0,52,30,5,6,0.0,1.0,6,44,4,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,1008,12778,1008.0,66.0,280.0,3,154,6,5,0.0,2.0,1,42,4,139.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,1575,10170,216.0,75.0,400.0,55,0,6,6,522.0,1.5,6,41,4,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,1145,7700,301.0,55.0,684.0,50,0,7,5,0.0,1.0,9,83,4,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2503,1005,11050,1005.0,65.0,319.0,50,288,5,5,0.0,1.0,7,46,4,133.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,1056,13600,1056.0,80.0,300.0,51,0,6,5,0.0,2.5,11,45,4,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,884,15428,884.0,85.0,270.0,15,195,6,5,0.0,2.0,6,41,4,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,2039,21299,929.0,118.0,791.0,43,90,5,7,0.0,2.5,12,32,0,167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,1384,13300,1015.0,70.0,896.0,5,398,5,5,0.0,2.0,6,91,4,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,1312,7500,784.0,50.0,649.0,56,28,6,6,0.0,1.5,10,43,4,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2509,1310,7000,617.0,50.0,398.0,56,126,6,6,0.0,2.0,5,15,4,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2510,713,10410,713.0,60.0,371.0,5,236,8,3,0.0,1.0,10,27,4,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,833,5400,833.0,90.0,326.0,6,0,7,5,0.0,1.0,8,45,4,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,1073,5400,1073.0,60.0,326.0,38,112,6,5,0.0,1.0,12,58,0,108.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,715,10914,715.0,60.0,660.0,56,187,3,3,0.0,1.0,8,57,4,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,720,7008,448.0,60.0,280.0,8,70,8,4,0.0,1.0,3,2,4,86.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2515,1130,10800,1120.0,60.0,720.0,56,229,6,5,0.0,2.0,6,60,4,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
