Gr Liv Area,Lot Area,Total Bsmt SF,Lot Frontage,Garage Area,House Age,Total Porch SF,Overall Cond,Neighborhood,Overall Qual,MS SubClass,Mas Vnr Area,Total Bathrooms,Mo Sold,Garage Yr Blt,Sale Condition,SalePrice
1489,11216,1489.0,81.0,776.0,0,140,5,Somerst,8,20,0.0,2.0,6,96,5,232.6
1939,10728,1095.0,84.0,1053.0,0,243,5,Somerst,8,60,0.0,2.5,8,96,5,266.0
1553,8125,756.0,65.0,615.0,0,45,5,Somerst,7,60,0.0,2.5,3,95,5,186.5
1716,8125,858.0,65.0,615.0,1,53,5,Somerst,6,60,0.0,2.5,2,95,4,200.825
1576,8125,770.0,65.0,614.0,0,50,5,Somerst,7,60,0.0,2.5,8,96,5,197.0
1262,7200,1262.0,60.0,572.0,0,120,5,Somerst,6,20,68.0,2.0,5,96,5,185.0
1266,7500,1257.0,62.0,453.0,1,182,5,Somerst,7,20,0.0,2.0,4,95,4,176.0
1301,7200,1293.0,60.0,572.0,0,337,5,Somerst,7,20,0.0,3.0,8,96,5,187.75
1142,7733,1142.0,74.0,0.0,1,54,5,SawyerW,6,20,0.0,1.5,1,101,4,139.5
1400,11024,1400.0,91.0,612.0,0,199,5,SawyerW,7,20,118.0,2.0,10,95,5,186.8
1131,13072,1131.0,63.0,0.0,0,39,5,SawyerW,6,20,0.0,1.5,3,101,5,132.0
1141,13072,1141.0,63.0,484.0,1,0,5,SawyerW,6,20,0.0,1.5,3,95,0,142.5
1158,13072,1158.0,63.0,576.0,2,50,5,SawyerW,6,20,0.0,2.5,5,96,5,158.0
1686,7800,891.0,65.0,462.0,1,245,5,SawyerW,7,60,172.0,2.5,4,95,4,184.0
1585,7632,784.0,74.0,449.0,1,177,5,SawyerW,7,60,96.0,2.5,3,95,4,184.9
1837,8304,941.0,70.0,688.0,8,315,5,SawyerW,6,60,0.0,2.5,7,87,4,187.0
1603,7153,761.0,65.0,484.0,14,124,5,SawyerW,6,60,0.0,2.5,7,82,4,175.9
1731,9370,836.0,70.0,462.0,13,616,5,SawyerW,6,60,0.0,3.5,10,82,3,248.5
1398,7175,1398.0,50.0,542.0,15,46,5,SawyerW,6,120,0.0,3.0,7,80,4,172.0
1217,7175,1217.0,50.0,484.0,15,64,5,SawyerW,6,120,0.0,2.0,6,81,4,151.0
1320,9019,636.0,69.22459016393442,472.0,12,40,5,SawyerW,6,60,0.0,2.5,7,84,4,150.0
1056,8900,1056.0,69.22459016393442,384.0,40,42,4,SawyerW,4,20,0.0,2.0,11,56,4,107.0
965,7800,828.0,60.0,300.0,41,421,5,SawyerW,5,20,0.0,2.0,7,69,0,119.9
988,9100,988.0,70.0,624.0,44,0,4,Sawyer,5,20,51.0,2.0,7,67,4,129.5
1728,9100,1728.0,70.0,504.0,43,0,5,Sawyer,5,90,336.0,3.0,11,53,0,125.0
1654,8927,0.0,68.0,528.0,29,0,6,Sawyer,6,90,0.0,2.0,8,67,4,119.5
1211,9240,864.0,69.22459016393442,576.0,4,161,6,Sawyer,5,20,0.0,1.0,3,62,4,144.0
1212,8471,506.0,88.0,492.0,11,304,7,Sawyer,6,80,46.0,2.0,7,68,4,151.0
984,9308,984.0,69.22459016393442,310.0,41,0,5,Sawyer,5,20,0.0,1.0,7,55,4,126.0
909,8450,882.0,65.0,294.0,38,155,6,Sawyer,5,20,90.0,1.0,11,58,4,116.0
925,8638,925.0,69.22459016393442,484.0,43,277,6,Sawyer,5,20,0.0,2.0,10,80,4,133.5
1024,13052,1024.0,69.22459016393442,308.0,41,0,6,Sawyer,5,20,0.0,1.5,1,55,4,120.875
935,13526,935.0,69.22459016393442,288.0,41,180,6,Sawyer,5,20,114.0,2.0,11,55,4,137.0
912,8020,912.0,69.22459016393442,0.0,42,0,6,Sawyer,5,20,0.0,1.0,4,101,4,124.0
1236,6993,912.0,65.0,288.0,12,0,7,Sawyer,5,20,0.0,1.0,6,51,4,135.0
941,8789,912.0,69.22459016393442,288.0,39,64,6,Sawyer,5,20,0.0,1.0,6,57,4,129.2
2646,14330,1748.0,100.0,550.0,32,741,4,Veenker,7,80,145.0,4.0,1,64,4,260.0
2417,16059,1288.0,121.0,462.0,14,209,5,NoRidge,8,60,284.0,2.5,4,81,4,260.0
2826,11025,1334.0,105.0,888.0,13,571,5,NoRidge,8,60,692.0,3.5,10,82,4,334.0
2520,14541,1338.0,69.22459016393442,796.0,13,264,7,NoRidge,8,60,0.0,3.5,11,83,0,310.0
2295,13346,1095.0,69.22459016393442,590.0,6,40,5,NoRidge,7,60,0.0,3.5,7,82,4,268.0
1624,12461,1624.0,89.0,757.0,11,306,5,NoRidge,8,20,0.0,3.0,7,84,4,262.0
1143,3628,1143.0,34.0,588.0,2,191,5,Somerst,7,120,0.0,1.5,5,94,4,176.4
1247,3316,1247.0,37.0,550.0,1,84,5,Somerst,8,120,0.0,2.5,4,95,4,197.0
1200,3180,600.0,30.0,480.0,1,166,5,Somerst,7,160,0.0,2.5,6,95,4,151.0
1223,2544,600.0,24.0,480.0,1,166,5,Somerst,7,160,0.0,2.5,7,95,4,147.4
1223,2544,600.0,24.0,480.0,1,166,5,Somerst,7,160,0.0,2.5,7,95,4,149.9
1200,3180,600.0,30.0,480.0,1,166,5,Somerst,7,160,0.0,2.5,4,95,0,144.152
1524,2998,756.0,69.22459016393442,440.0,6,32,5,Somerst,6,160,513.0,2.5,6,90,4,166.0
1452,3735,691.0,35.0,506.0,7,34,5,Somerst,7,160,218.0,3.5,3,89,4,183.9
1382,2651,673.0,69.22459016393442,490.0,6,203,5,Somerst,7,160,0.0,3.5,4,90,4,165.0
1080,4447,530.0,69.22459016393442,496.0,3,50,5,Somerst,7,160,0.0,2.5,7,93,4,139.0
1694,8314,569.0,114.0,434.0,8,492,5,Somerst,7,60,0.0,2.5,11,87,4,200.0
1568,7180,1568.0,60.0,564.0,4,266,5,Somerst,8,20,0.0,2.0,9,91,4,221.0
1494,9549,1494.0,30.0,481.0,10,246,5,Veenker,8,120,0.0,2.5,4,85,4,270.0
1208,11250,1208.0,69.22459016393442,546.0,29,240,6,Veenker,6,20,0.0,2.5,6,67,4,165.0
1235,3760,1235.0,69.22459016393442,484.0,26,211,5,Greens,8,120,0.0,2.0,5,70,4,214.0
1036,3640,1036.0,36.0,484.0,26,241,5,Greens,8,120,0.0,2.0,9,70,4,188.0
1226,3874,1226.0,40.0,484.0,26,211,5,Greens,8,120,0.0,2.0,7,70,4,190.0
1226,3876,1226.0,40.0,484.0,28,193,5,Greens,8,120,0.0,2.0,7,68,4,170.0
1193,13110,1153.0,79.0,501.0,34,293,6,NWAmes,5,190,144.0,3.0,7,62,4,146.5
1920,10192,570.0,102.0,487.0,14,98,6,NWAmes,7,80,143.0,3.0,9,58,4,170.0
2156,20781,1568.0,69.22459016393442,508.0,3,370,7,NWAmes,7,20,0.0,2.0,6,58,4,262.5
1416,11700,708.0,90.0,776.0,38,288,6,NWAmes,6,60,420.0,2.5,5,58,4,179.9
2654,11029,1054.0,69.22459016393442,619.0,22,287,7,NWAmes,6,60,220.0,3.5,8,58,4,250.0
1790,10400,732.0,80.0,484.0,34,295,5,NWAmes,6,60,288.0,3.0,11,62,4,165.15
1334,10140,1334.0,78.0,477.0,39,319,6,NWAmes,7,20,264.0,3.0,4,57,4,164.5
1164,9600,1164.0,80.0,528.0,37,0,5,NWAmes,7,20,168.0,1.5,7,59,4,140.0
980,9750,980.0,75.0,384.0,39,68,5,NAmes,5,80,0.0,2.0,10,57,4,135.5
1051,9600,1051.0,80.0,504.0,38,0,5,NAmes,5,20,0.0,2.0,7,58,4,142.0
1770,8640,900.0,72.0,530.0,38,330,5,NAmes,5,60,300.0,2.5,6,58,4,155.0
976,9360,976.0,78.0,504.0,2,94,7,NAmes,6,20,203.0,2.0,8,58,0,157.5
1052,8400,1052.0,70.0,288.0,38,356,5,NAmes,5,20,168.0,2.5,11,58,4,138.5
898,8400,833.0,70.0,326.0,38,143,6,NAmes,5,85,0.0,2.0,8,58,4,140.0
1051,9759,1051.0,69.22459016393442,264.0,40,270,5,NAmes,5,20,0.0,2.0,3,56,4,124.4
1141,9600,1141.0,80.0,568.0,39,78,7,NAmes,5,80,140.0,2.0,7,57,4,158.0
1200,9230,864.0,71.0,884.0,8,64,8,NAmes,5,20,166.0,2.5,10,67,4,146.0
1993,14803,825.0,69.22459016393442,495.0,35,66,5,NWAmes,6,60,252.0,2.5,6,61,4,190.0
1050,10659,1050.0,69.22459016393442,368.0,45,319,6,NAmes,5,20,0.0,2.0,1,51,4,136.5
864,9100,864.0,70.0,624.0,48,0,5,NAmes,5,20,0.0,2.0,7,54,4,129.9
1712,8393,1626.0,70.0,588.0,1,326,5,NAmes,5,90,122.0,2.0,6,95,3,145.0
1565,8800,1187.0,80.0,299.0,6,436,7,NAmes,6,190,0.0,3.0,6,55,0,185.9
1251,8800,1251.0,80.0,461.0,42,116,6,NAmes,6,20,425.0,2.0,3,54,4,160.0
1488,10368,1008.0,69.22459016393442,430.0,42,214,6,NAmes,6,20,112.0,2.5,4,54,4,167.0
1440,9350,720.0,85.0,480.0,42,272,6,NAmes,5,60,0.0,1.5,7,54,4,157.5
1095,10382,588.0,75.0,264.0,48,0,5,NAmes,6,190,105.0,2.0,3,48,4,140.0
1053,8973,1008.0,69.0,750.0,15,260,7,NAmes,5,20,85.0,2.0,7,88,0,150.0
1248,10800,1248.0,80.0,286.0,46,0,7,NAmes,5,20,88.0,2.0,5,50,4,151.5
816,8550,816.0,60.0,240.0,56,268,8,NAmes,6,30,0.0,2.0,7,39,4,129.8
1008,11425,1008.0,69.22459016393442,275.0,52,120,6,NAmes,5,20,0.0,1.0,7,44,4,137.0
1043,9724,938.0,68.0,273.0,56,173,7,NAmes,5,20,0.0,1.0,5,37,4,137.0
1230,4712,747.0,51.0,305.0,56,120,7,BrkSide,4,50,0.0,2.5,8,36,0,121.6
869,5900,440.0,51.0,0.0,48,0,7,BrkSide,4,30,0.0,1.0,8,101,4,85.5
747,5825,600.0,52.0,528.0,53,32,5,BrkSide,4,30,108.0,1.0,6,43,4,79.9
1252,7438,504.0,92.0,576.0,15,104,8,BrkSide,5,50,0.0,1.0,6,76,4,127.0
1433,9600,1251.0,80.0,441.0,16,349,6,NAmes,5,20,0.0,2.0,6,51,4,161.0
1624,10858,1444.0,89.0,240.0,54,364,6,NAmes,5,20,150.0,2.0,7,42,5,146.5
1216,9600,1056.0,80.0,280.0,55,0,5,NAmes,5,20,144.0,2.0,5,41,4,135.0
2136,10680,2136.0,89.0,528.0,55,30,3,NAmes,5,20,44.0,2.0,10,41,4,137.9
1578,9490,806.0,79.0,240.0,56,32,7,NAmes,6,50,0.0,2.0,8,32,4,133.0
1728,9462,704.0,79.0,234.0,33,305,6,NAmes,5,60,0.0,1.5,7,39,4,137.0
936,9888,936.0,82.0,240.0,31,160,6,NAmes,5,20,0.0,1.0,3,44,4,121.0
1584,8917,1584.0,69.22459016393442,506.0,39,0,5,NAmes,5,90,0.0,2.0,10,57,4,119.0
1246,12700,1246.0,69.22459016393442,441.0,42,69,5,NAmes,6,80,0.0,2.0,11,54,4,172.0
1235,8500,1235.0,85.0,480.0,45,0,3,NAmes,5,20,203.0,1.0,12,51,0,98.6
2157,14200,924.0,88.0,487.0,40,171,6,NAmes,7,60,309.0,2.5,5,56,4,226.0
1128,9000,936.0,75.0,286.0,52,0,5,NAmes,5,20,0.0,1.0,6,44,3,118.0
1008,9723,1008.0,109.0,430.0,43,0,7,NAmes,6,20,332.0,1.0,10,53,4,135.0
1190,7728,1106.0,70.0,540.0,44,18,6,NAmes,5,90,120.0,2.0,5,52,4,132.5
1144,8163,1144.0,70.0,796.0,47,86,6,NAmes,5,80,128.0,2.0,3,49,4,143.0
1364,8400,1179.0,70.0,331.0,49,60,5,NAmes,5,20,0.0,1.5,3,47,4,132.0
1383,11600,1383.0,80.0,292.0,46,45,5,NAmes,6,20,175.0,1.5,4,50,4,145.25
1336,9610,1121.0,69.22459016393442,488.0,48,80,6,NAmes,6,20,632.0,1.5,12,48,4,162.0
1370,10000,1058.0,125.0,300.0,50,311,6,NAmes,5,80,272.0,2.0,2,46,4,148.0
1092,14850,1092.0,69.0,299.0,49,390,5,NAmes,5,20,0.0,2.0,5,47,4,141.0
1124,10152,1124.0,72.0,353.0,12,533,6,NAmes,6,20,0.0,2.0,5,46,4,153.0
1236,10011,1070.0,72.0,447.0,10,0,6,NAmes,5,20,64.0,1.5,5,47,4,134.45
943,7032,943.0,69.22459016393442,600.0,27,42,5,NAmes,5,90,0.0,2.0,12,69,4,135.96
1050,8092,1050.0,70.0,286.0,6,0,8,NAmes,6,20,176.0,2.0,6,44,0,156.0
1375,11310,1367.0,75.0,451.0,52,30,5,NAmes,6,20,0.0,1.0,6,44,4,140.0
1008,12778,1008.0,66.0,280.0,3,154,6,NAmes,5,20,0.0,2.0,1,42,4,139.5
1575,10170,216.0,75.0,400.0,55,0,6,NAmes,6,20,522.0,1.5,6,41,4,155.0
1145,7700,301.0,55.0,684.0,50,0,7,NAmes,5,80,0.0,1.0,9,83,4,127.0
1005,11050,1005.0,65.0,319.0,50,288,5,NAmes,5,20,0.0,1.0,7,46,4,133.5
1056,13600,1056.0,80.0,300.0,51,0,6,NAmes,5,20,0.0,2.5,11,45,4,125.0
884,15428,884.0,85.0,270.0,15,195,6,NAmes,5,20,0.0,2.0,6,41,4,142.0
2039,21299,929.0,118.0,791.0,43,90,5,NAmes,7,30,0.0,2.5,12,32,0,167.0
1384,13300,1015.0,70.0,896.0,5,398,5,NAmes,5,20,0.0,2.0,6,91,4,159.0
1312,7500,784.0,50.0,649.0,56,28,6,NAmes,6,50,0.0,1.5,10,43,4,127.0
1310,7000,617.0,50.0,398.0,56,126,6,OldTown,6,50,0.0,2.0,5,15,4,112.0
713,10410,713.0,60.0,371.0,5,236,8,OldTown,3,30,0.0,1.0,10,27,4,99.8
833,5400,833.0,90.0,326.0,6,0,7,OldTown,5,20,0.0,1.0,8,45,4,117.0
1073,5400,1073.0,60.0,326.0,38,112,6,OldTown,5,30,0.0,1.0,12,58,0,108.48
715,10914,715.0,60.0,660.0,56,187,3,NAmes,3,30,0.0,1.0,8,57,4,68.0
720,7008,448.0,60.0,280.0,8,70,8,OldTown,4,50,0.0,1.0,3,2,4,86.9
1130,10800,1120.0,60.0,720.0,56,229,6,OldTown,5,30,0.0,2.0,6,60,4,120.0
1595,7200,663.0,60.0,528.0,56,280,8,OldTown,6,70,0.0,2.0,4,64,4,155.5
1760,10818,1077.0,60.0,648.0,56,216,4,OldTown,4,50,0.0,1.5,2,26,0,80.0
1214,10410,672.0,60.0,936.0,56,376,4,OldTown,3,50,0.0,1.0,1,88,3,105.0
2414,10800,954.0,60.0,520.0,36,142,4,OldTown,5,190,0.0,2.0,5,60,4,160.0
1466,10800,796.0,60.0,566.0,17,457,8,OldTown,5,50,0.0,2.5,4,40,4,170.0
1324,8658,1088.0,84.0,440.0,41,138,5,NAmes,6,20,101.0,2.0,12,55,0,160.0
1086,13400,1024.0,85.0,484.0,40,0,5,NAmes,5,80,1047.0,2.0,6,56,4,159.95
1146,10184,1083.0,83.0,294.0,43,420,5,NAmes,6,80,379.0,1.5,6,53,4,165.0
1734,9786,912.0,77.0,440.0,25,128,7,NAmes,6,50,0.0,1.5,6,52,4,159.0
1207,9510,1135.0,77.0,264.0,21,240,5,NAmes,6,20,161.0,1.5,5,52,4,147.0
912,7800,912.0,66.0,288.0,42,0,5,NAmes,5,20,0.0,1.0,11,54,0,115.0
1194,8910,655.0,79.0,539.0,47,192,6,NAmes,6,20,0.0,1.5,7,44,4,159.5
864,7332,864.0,60.0,288.0,47,168,6,NAmes,6,20,207.0,2.0,10,49,0,120.0
816,7100,816.0,73.0,308.0,49,0,7,NAmes,5,20,0.0,2.0,7,47,4,129.9
1773,10800,1313.0,80.0,418.0,14,597,6,NAmes,6,20,104.0,3.0,8,51,4,183.0
1472,11650,0.0,86.0,484.0,47,295,5,NAmes,7,20,58.0,2.0,6,49,4,157.5
2448,18275,1438.0,69.22459016393442,441.0,8,622,8,NAmes,7,60,0.0,4.0,9,52,4,277.5
1600,16321,1484.0,47.0,319.0,9,546,6,NAmes,5,20,0.0,2.0,12,47,4,207.5
1521,12144,910.0,60.0,597.0,56,367,6,NAmes,4,50,0.0,1.5,9,40,4,147.5
1192,10800,720.0,60.0,0.0,56,0,4,NAmes,4,50,0.0,1.5,12,101,0,135.0
1040,7200,0.0,60.0,625.0,56,0,7,NAmes,5,20,0.0,1.0,6,40,4,109.5
1040,7200,0.0,60.0,420.0,56,29,5,NAmes,4,20,0.0,1.0,7,40,4,109.9
1040,7560,1040.0,70.0,286.0,47,392,5,NAmes,5,20,0.0,1.0,7,49,4,133.7
1040,8544,0.0,60.0,400.0,56,0,4,NAmes,3,90,0.0,2.0,12,40,4,81.4
1040,8544,0.0,69.22459016393442,400.0,56,0,4,NAmes,3,90,340.0,2.0,5,39,4,87.5
1040,8544,0.0,60.0,400.0,56,0,4,NAmes,3,90,0.0,2.0,7,39,4,93.5
1556,8512,1556.0,75.0,0.0,46,0,5,NAmes,5,90,0.0,2.0,9,101,4,119.0
1150,7945,1150.0,70.0,300.0,47,0,6,NAmes,5,20,0.0,2.0,5,49,4,141.0
1150,7000,1150.0,70.0,288.0,45,162,4,NAmes,5,20,0.0,1.0,7,51,4,146.0
1348,7590,660.0,69.0,453.0,40,296,5,NAmes,6,60,266.0,1.5,7,56,4,155.0
999,10205,925.0,69.0,300.0,44,222,5,NAmes,5,85,0.0,2.0,5,52,4,134.5
1045,7400,1045.0,74.0,528.0,44,0,6,NAmes,7,20,0.0,2.0,3,52,4,120.0
864,7000,864.0,70.0,336.0,44,0,6,NAmes,5,20,0.0,1.5,2,52,4,105.0
1025,7000,1025.0,70.0,0.0,44,176,5,NAmes,5,190,0.0,2.0,3,101,4,124.0
2014,9856,716.0,62.0,624.0,1,239,8,OldTown,5,70,0.0,2.0,6,2,4,169.0
1328,9906,686.0,57.0,210.0,56,232,4,OldTown,4,70,0.0,1.0,9,31,3,107.0
1668,9600,1212.0,60.0,240.0,56,140,6,OldTown,5,50,264.0,2.0,5,38,4,135.0
1657,5520,1147.0,60.0,162.0,26,0,6,OldTown,4,50,0.0,1.0,7,11,4,111.5
1416,9600,780.0,60.0,400.0,2,24,8,OldTown,6,50,0.0,1.5,6,46,4,156.5
1641,9600,728.0,60.0,546.0,16,234,7,OldTown,7,70,0.0,2.0,8,16,4,178.0
1428,6451,712.0,58.0,576.0,36,348,7,OldTown,7,70,0.0,2.0,5,75,4,139.9
1004,3960,502.0,66.0,200.0,56,348,8,OldTown,7,70,0.0,1.0,7,21,4,105.0
813,5684,813.0,70.0,270.0,1,113,8,OldTown,6,30,0.0,1.0,6,23,4,110.0
1951,7745,938.0,56.0,576.0,56,34,6,OldTown,4,190,0.0,2.0,4,83,4,111.5
1032,7741,1032.0,56.0,280.0,56,112,5,OldTown,6,30,0.0,1.0,6,85,0,108.0
844,5633,844.0,50.0,216.0,56,254,7,OldTown,5,30,0.0,1.0,7,16,4,111.5
1750,9000,636.0,50.0,240.0,15,293,6,OldTown,5,70,0.0,1.0,6,28,0,124.0
864,7200,576.0,60.0,528.0,56,115,5,OldTown,4,20,0.0,1.0,8,42,4,105.0
1118,4400,648.0,40.0,440.0,56,0,8,OldTown,6,50,0.0,1.0,10,80,4,116.0
1376,7614,738.0,42.0,216.0,56,329,5,OldTown,3,70,0.0,1.0,3,21,4,96.9
960,6000,960.0,50.0,576.0,51,0,7,OldTown,5,190,0.0,2.0,6,66,4,135.5
1566,6000,816.0,50.0,450.0,56,320,7,OldTown,5,50,145.0,1.5,8,66,4,139.0
1182,9576,770.0,56.0,378.0,56,0,7,OldTown,6,50,0.0,1.5,5,35,4,120.0
1163,5820,1162.0,49.0,220.0,1,240,8,OldTown,3,20,0.0,2.0,7,45,4,126.175
840,5747,798.0,48.0,250.0,56,112,4,OldTown,3,30,0.0,1.0,6,29,4,64.0
1928,9142,1020.0,69.0,440.0,56,172,8,OldTown,6,190,0.0,2.0,4,4,4,137.0
1774,9600,1095.0,60.0,779.0,56,90,2,OldTown,4,70,0.0,3.0,5,11,4,87.0
1768,10800,880.0,60.0,320.0,36,341,7,OldTown,7,75,0.0,1.5,10,5,4,163.0
2104,6300,1226.0,70.0,432.0,1,429,6,OldTown,7,75,0.0,2.0,7,4,4,155.0
1440,5000,540.0,63.0,352.0,56,77,4,OldTown,5,50,0.0,1.0,4,31,4,79.0
1690,8850,815.0,65.0,225.0,56,330,6,OldTown,7,75,0.0,1.0,7,7,4,144.0
1368,3600,684.0,60.0,216.0,13,158,7,OldTown,6,70,0.0,1.0,10,21,4,114.504
1762,7200,596.0,60.0,576.0,56,257,7,OldTown,7,70,0.0,2.5,10,79,4,157.0
1200,11340,1200.0,84.0,312.0,56,228,5,OldTown,6,30,0.0,1.0,3,14,3,125.0
1248,5976,624.0,33.0,0.0,56,386,7,OldTown,5,90,0.0,2.0,12,101,4,93.5
960,9750,960.0,65.0,624.0,48,0,5,OldTown,5,20,0.0,1.0,7,92,4,125.0
1020,4761,1020.0,63.0,0.0,56,105,3,IDOTRR,3,50,0.0,1.0,10,101,4,64.5
788,7446,788.0,69.22459016393442,0.0,56,0,5,BrkSide,4,30,0.0,1.0,4,101,0,100.0
1577,6435,972.0,65.0,312.0,56,0,5,BrkSide,6,50,0.0,1.0,10,30,4,140.2
1827,11737,848.0,69.0,240.0,10,105,7,BrkSide,6,70,0.0,1.0,5,34,4,202.5
1664,5000,1004.0,50.0,420.0,56,60,7,BrkSide,6,50,0.0,2.0,10,40,4,159.0
1118,7800,793.0,65.0,410.0,56,271,7,OldTown,5,190,0.0,2.0,5,30,4,119.9
1176,6240,816.0,52.0,528.0,56,112,6,BrkSide,6,50,0.0,1.0,9,75,4,114.5
1344,6240,896.0,69.22459016393442,240.0,56,314,4,BrkSide,5,50,0.0,1.0,4,27,4,115.0
1162,6120,728.0,51.0,258.0,56,24,5,BrkSide,3,50,0.0,2.0,11,21,0,75.0
1015,6120,768.0,51.0,450.0,56,232,7,BrkSide,5,30,0.0,1.0,7,16,0,88.0
912,6240,0.0,52.0,0.0,56,0,5,BrkSide,4,50,0.0,1.0,7,101,4,80.5
1576,6240,1042.0,52.0,225.0,56,0,6,BrkSide,5,50,0.0,1.0,8,19,3,149.0
1324,6120,741.0,51.0,180.0,22,55,7,BrkSide,5,50,0.0,1.0,2,21,4,110.0
1103,6000,1103.0,50.0,440.0,26,286,6,OldTown,6,30,0.0,1.0,7,66,4,110.5
616,6000,616.0,50.0,205.0,56,129,7,BrkSide,5,30,0.0,1.0,6,12,4,89.0
1048,6380,993.0,58.0,280.0,56,116,6,BrkSide,5,45,0.0,1.0,8,13,4,113.0
816,11672,816.0,50.0,210.0,56,280,5,BrkSide,5,30,0.0,1.0,7,16,4,109.0
960,9873,960.0,60.0,576.0,36,288,5,BrkSide,4,190,160.0,2.0,5,60,4,129.0
1635,5310,485.0,59.0,255.0,3,394,8,OldTown,6,50,0.0,1.0,6,40,4,117.0
1430,10320,596.0,60.0,370.0,56,428,5,IDOTRR,4,50,0.0,2.0,10,15,0,107.0
1330,7518,396.0,60.0,390.0,2,117,8,IDOTRR,5,70,0.0,1.0,7,91,4,116.5
819,9000,610.0,50.0,0.0,56,0,4,IDOTRR,5,30,0.0,1.0,9,101,0,72.0
1376,8600,780.0,50.0,198.0,56,0,6,IDOTRR,6,50,0.0,2.0,6,28,4,119.5
1360,7200,803.0,60.0,297.0,11,255,6,IDOTRR,5,50,0.0,1.5,7,41,4,125.5
1077,9786,1007.0,60.0,210.0,56,148,4,IDOTRR,3,30,0.0,1.0,5,13,4,91.0
754,6780,520.0,60.0,0.0,24,53,8,IDOTRR,6,190,0.0,2.0,6,101,4,84.5
984,7200,984.0,60.0,308.0,56,164,6,IDOTRR,6,30,0.0,1.0,3,21,3,90.0
1422,12375,806.0,82.0,288.0,55,0,5,Sawyer,5,50,41.0,2.0,6,41,4,137.5
1921,11136,1921.0,120.0,576.0,42,180,5,Sawyer,6,90,0.0,2.0,7,54,4,150.0
1640,21370,0.0,100.0,394.0,56,225,5,Sawyer,5,20,0.0,1.0,6,40,4,131.0
1352,6930,1062.0,92.0,288.0,48,462,4,ClearCr,5,80,120.0,1.5,7,48,0,130.0
1032,8250,0.0,55.0,260.0,56,121,7,Edwards,5,30,0.0,1.0,6,30,4,125.0
879,5220,830.0,50.0,180.0,56,108,3,SWISU,5,30,0.0,1.0,1,27,4,80.0
1073,5500,1073.0,50.0,246.0,2,120,5,SWISU,7,20,0.0,3.0,5,94,4,157.0
1382,11235,1051.0,75.0,459.0,27,82,5,Sawyer,4,20,51.0,1.5,10,64,4,148.0
1296,10791,0.0,72.0,516.0,39,0,5,Sawyer,4,90,0.0,2.0,10,57,4,90.0
1068,8414,1059.0,70.0,264.0,3,192,8,Sawyer,6,20,0.0,1.5,2,53,4,154.5
1064,11327,1064.0,69.22459016393442,528.0,39,362,6,Sawyer,5,20,305.0,1.5,6,57,4,153.6
1320,11777,1164.0,96.0,564.0,40,468,6,Sawyer,5,80,97.0,2.0,5,56,0,164.5
934,10366,912.0,80.0,336.0,42,77,7,Sawyer,6,80,0.0,1.5,7,54,4,132.0
1059,9000,1059.0,75.0,286.0,40,88,6,Sawyer,5,20,0.0,2.0,6,56,0,142.5
1159,11553,1051.0,69.22459016393442,336.0,38,466,5,Sawyer,5,20,188.0,1.5,7,58,4,158.0
1400,7844,672.0,74.0,440.0,28,0,7,Sawyer,6,60,203.0,1.5,3,68,4,149.5
1458,9535,1176.0,69.22459016393442,512.0,39,284,5,Sawyer,5,20,450.0,2.5,7,57,4,165.0
1721,10335,1461.0,78.0,440.0,13,276,6,Sawyer,5,20,0.0,2.5,7,58,4,180.0
1040,7176,960.0,69.22459016393442,616.0,28,311,6,Sawyer,6,80,200.0,2.0,7,69,4,160.5
1967,9662,1967.0,69.22459016393442,580.0,29,170,4,Sawyer,5,90,0.0,2.0,8,67,4,156.5
1949,8235,1949.0,75.0,586.0,29,32,4,Sawyer,5,90,99.0,2.0,5,67,4,157.0
1920,13650,1052.0,69.22459016393442,451.0,48,0,5,Sawyer,5,50,0.0,3.0,7,48,4,172.5
1803,13125,1134.0,88.0,484.0,6,0,4,Sawyer,5,20,67.0,3.0,1,47,4,155.0
1779,17920,1763.0,102.0,454.0,32,730,4,Sawyer,5,20,0.0,2.5,7,45,0,170.0
872,17529,872.0,69.22459016393442,322.0,56,116,5,Sawyer,5,30,65.0,1.0,4,15,4,105.0
960,10246,648.0,69.22459016393442,364.0,5,88,9,Sawyer,4,80,0.0,1.5,5,55,4,145.0
1437,14175,1188.0,69.22459016393442,576.0,19,304,6,Sawyer,5,20,0.0,2.5,11,89,4,168.0
1830,20355,1865.0,69.22459016393442,521.0,39,283,6,ClearCr,7,20,123.0,2.0,6,57,4,278.0
1000,13050,1000.0,87.0,575.0,43,386,6,ClearCr,5,20,0.0,2.0,4,83,4,164.0
2287,15593,1304.0,81.0,667.0,53,135,4,ClearCr,7,50,0.0,2.0,7,43,4,225.0
810,10820,782.0,72.0,576.0,34,0,7,Sawyer,5,85,153.0,2.0,6,63,4,130.0
894,13350,864.0,100.0,440.0,32,241,5,Sawyer,5,20,0.0,2.0,6,64,4,142.5
1700,1700,430.0,69.22459016393442,450.0,25,424,5,ClearCr,7,150,0.0,3.5,4,70,4,148.4
1453,5271,1453.0,69.22459016393442,445.0,20,264,5,ClearCr,7,120,0.0,2.5,12,76,0,190.0
1350,9375,967.0,75.0,504.0,52,237,5,Edwards,4,20,0.0,1.5,6,44,4,146.0
1150,6488,799.0,62.0,215.0,56,264,5,Edwards,5,50,0.0,1.0,3,33,3,128.0
