MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Sale Type,Sale Condition,SalePrice,House Age,Total Bathrooms,Total Porch SF,Log Gr Liv Area
60,RL,47.0,10820,Pave,no_access,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,TA,Unf,988.0,GasA,Ex,Y,SBrkr,1873,3,1,Gd,Typ,1,TA,Attchd,1999.0,RFn,597.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,235500,8,2.5,325,7.5352967024440884
60,RL,43.0,12352,Pave,no_access,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,853.0,GasA,Ex,Y,SBrkr,1753,3,1,TA,Typ,1,Fa,Attchd,1998.0,RFn,534.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,217000,8,3.5,74,7.469083884921234
60,RL,68.0,9543,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,845.0,GasA,Ex,Y,SBrkr,1690,3,1,Gd,Typ,0,no_fireplace,Attchd,2001.0,RFn,517.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,2,WD ,Normal,190550,6,2.5,103,7.432483807917119
60,RL,69.22459016393442,8826,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,985.0,GasA,Ex,Y,SBrkr,1842,3,1,Gd,Typ,1,TA,Attchd,2000.0,Fin,486.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,217500,7,3.5,289,7.518607216815252
20,RL,72.0,10665,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1453.0,GasA,Ex,Y,SBrkr,1479,3,1,Gd,Typ,0,no_fireplace,Attchd,2003.0,RFn,558.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,226000,4,3.0,173,7.2991214627108
60,RL,72.0,11317,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,840.0,GasA,Ex,Y,SBrkr,1668,3,1,Gd,Typ,0,no_fireplace,Attchd,2003.0,RFn,500.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,9,WD ,Normal,180000,4,2.5,212,7.419380582918692
20,RL,97.0,11800,Pave,no_access,IR1,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,TA,Unf,864.0,GasA,TA,Y,SBrkr,894,3,1,TA,Typ,0,no_fireplace,Attchd,1974.0,Unf,440.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,WD ,Family,131000,33,1.0,0,6.795705775173514
80,RL,59.0,8660,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,TA,Gd,CBlock,Gd,TA,Av,TA,Unf,1015.0,GasA,TA,Y,SBrkr,1025,3,1,TA,Typ,1,Fa,Detchd,1979.0,Unf,370.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,153500,31,2.0,127,6.932447891572509
80,RL,72.0,9720,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,7,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,TA,TA,CBlock,TA,Ex,Av,Ex,Unf,995.0,GasA,TA,Y,SBrkr,1009,3,1,TA,Typ,1,Fa,Detchd,1977.0,Unf,576.0,TA,TA,Y,0,no_pool,MnPrv,no_misc,0,6,WD ,Normal,160000,30,2.0,0,6.9167150203536085
20,RL,45.0,8982,Pave,no_access,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,TA,Unf,1040.0,GasA,TA,Y,SBrkr,1040,3,1,TA,Typ,0,no_fireplace,Detchd,1977.0,Unf,748.0,TA,TA,Y,0,no_pool,MnPrv,no_misc,0,1,WD ,Normal,134900,30,1.5,0,6.946975992135418
20,RL,39.0,16300,Pave,no_access,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,TA,BLQ,876.0,GasA,TA,Y,SBrkr,907,3,1,TA,Typ,0,no_fireplace,Attchd,1977.0,RFn,308.0,TA,TA,Y,0,no_pool,MnPrv,no_misc,0,1,WD ,Normal,130000,30,2.0,0,6.810142450115136
20,RL,75.0,9675,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,TA,Rec,864.0,GasA,TA,Y,SBrkr,879,3,1,TA,Typ,0,no_fireplace,Attchd,1975.0,Unf,440.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,9,Con,Normal,120000,32,1.0,80,6.778784897685177
20,RL,70.0,7700,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,TA,Rec,882.0,GasA,TA,Y,SBrkr,882,3,1,TA,Typ,0,no_fireplace,Detchd,1980.0,Unf,461.0,TA,TA,Y,0,no_pool,MnPrv,no_misc,0,3,WD ,Normal,112500,35,2.0,96,6.782192056006791
20,RL,120.0,10356,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,TA,Unf,969.0,GasA,TA,Y,SBrkr,969,3,1,TA,Typ,0,no_fireplace,Attchd,1975.0,Unf,440.0,TA,TA,Y,0,no_pool,MnPrv,no_misc,0,1,WD ,Normal,122000,32,1.5,0,6.876264611890766
20,RL,60.0,7200,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,TA,Unf,864.0,GasA,Gd,Y,SBrkr,864,3,1,Ex,Typ,0,no_fireplace,Detchd,1977.0,Fin,576.0,Gd,Ex,Y,0,no_pool,no_fence,no_misc,0,9,WD ,Normal,127000,7,2.0,155,6.761572768804055
20,RL,60.0,7200,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,8,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,TA,Unf,385.0,GasA,Gd,Y,SBrkr,875,3,1,Gd,Typ,0,no_fireplace,Detchd,1975.0,Unf,728.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,10,WD ,Normal,117000,1,1.0,352,6.774223886357614
20,RL,80.0,10386,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,2000.0,GasA,Ex,Y,SBrkr,2000,3,1,Gd,Typ,0,no_fireplace,Attchd,2004.0,Fin,888.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,305900,2,3.0,168,7.600902459542082
60,RL,69.22459016393442,9375,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1284.0,GasA,Ex,Y,SBrkr,2169,3,1,Gd,Typ,1,Gd,Attchd,2002.0,RFn,647.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,WD ,Normal,228500,5,2.5,279,7.682021510826875
20,RL,69.22459016393442,11354,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,Gd,TA,Unf,1673.0,GasA,Ex,Y,SBrkr,1673,3,1,Gd,Typ,1,TA,Attchd,2000.0,RFn,583.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,1,WD ,Normal,270000,7,3.0,535,7.422373700986824
20,RL,70.0,8749,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1459.0,GasA,Ex,Y,SBrkr,1459,3,1,Gd,Typ,1,Gd,Attchd,2002.0,RFn,527.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,9,WD ,Normal,192000,5,2.0,231,7.285506548522785
60,RL,70.0,8749,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,979.0,GasA,Ex,Y,SBrkr,1932,3,1,Gd,Typ,1,Gd,Attchd,2003.0,RFn,610.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,213000,4,3.5,120,7.566311014772463
60,RL,65.0,8158,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,860.0,GasA,Ex,Y,SBrkr,1729,3,1,Gd,Typ,0,no_fireplace,Attchd,2002.0,Fin,542.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,WD ,Normal,200000,5,2.5,449,7.455298485683291
60,RL,66.0,16226,Pave,no_access,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1028.0,GasA,Ex,Y,SBrkr,2452,4,1,Gd,Typ,1,TA,BuiltIn,1998.0,Fin,683.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,267000,8,2.5,258,7.804659297056102
20,RL,73.0,11927,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,Gd,TA,PConc,Gd,TA,Gd,TA,GLQ,1556.0,GasA,Ex,Y,SBrkr,1592,3,1,Gd,Typ,1,TA,Attchd,1994.0,Fin,484.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,228000,12,2.0,155,7.3727463664043285
60,RL,69.22459016393442,12728,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Mn,TA,Unf,1531.0,GasA,Ex,Y,SBrkr,2439,4,1,Gd,Typ,1,TA,Attchd,2001.0,Fin,560.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,1,WD ,Normal,275000,6,3.5,305,7.79934339821592
60,RL,69.22459016393442,15295,Pave,no_access,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,TA,Unf,860.0,GasA,Ex,Y,SBrkr,1992,3,1,Gd,Min2,2,TA,Attchd,1996.0,RFn,608.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,211000,5,3.5,257,7.596894438144544
20,RL,90.0,11248,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1626.0,GasA,Ex,Y,SBrkr,1668,3,1,Gd,Typ,1,TA,Attchd,2002.0,Fin,702.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,285000,5,3.0,302,7.419380582918692
60,RL,80.0,10000,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,438.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1220.0,GasA,Ex,Y,SBrkr,2090,3,1,Gd,Typ,1,TA,Attchd,1995.0,RFn,556.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,12,WD ,Normal,240000,11,3.5,65,7.644919344958857
120,RM,36.0,4435,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,848.0,GasA,Ex,Y,SBrkr,848,1,1,Gd,Typ,0,no_fireplace,Attchd,2003.0,Fin,420.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,11,WD ,Normal,131500,4,2.0,140,6.742880635791903
20,RL,73.0,17227,Pave,no_access,IR2,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,Gd,TA,Unf,1341.0,GasA,Ex,Y,SBrkr,1341,1,1,Gd,Typ,1,TA,Attchd,1999.0,RFn,482.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,1,WD ,Normal,246900,7,2.5,324,7.201170883281678
60,RL,65.0,8200,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,847.0,GasA,Ex,Y,SBrkr,1928,4,1,Gd,Typ,1,Gd,BuiltIn,2003.0,Fin,434.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,219500,3,2.5,148,7.564238475170491
20,RL,65.0,8450,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,TA,Unf,1337.0,GasA,Ex,Y,SBrkr,1337,3,1,Gd,Typ,0,no_fireplace,Attchd,2003.0,RFn,531.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,10,WD ,Normal,185000,4,3.0,39,7.198183577101943
60,RL,70.0,8145,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,738.0,GasA,Ex,Y,SBrkr,1476,3,1,Gd,Typ,0,no_fireplace,Attchd,2007.0,RFn,552.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,New,Partial,179400,0,2.5,35,7.297091005160418
60,RL,79.0,9245,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,939.0,GasA,Ex,Y,SBrkr,1797,3,1,Gd,Typ,0,no_fireplace,Attchd,2006.0,RFn,639.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,213500,1,2.5,197,7.493873886783559
20,RL,63.0,8500,Pave,no_access,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1422.0,GasA,Ex,Y,SBrkr,1422,3,1,Gd,Typ,0,no_fireplace,Attchd,2004.0,RFn,626.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,11,WD ,Normal,179600,3,2.0,252,7.259819610363186
20,RL,65.0,8769,Pave,no_access,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1169.0,GasA,Ex,Y,SBrkr,1190,2,1,Gd,Typ,0,no_fireplace,Attchd,2005.0,RFn,578.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,10,WD ,Normal,173500,2,3.0,141,7.081708586105575
20,RL,64.0,8334,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1330.0,GasA,Ex,Y,SBrkr,1330,3,1,Gd,Typ,1,Gd,Attchd,2006.0,Fin,437.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,New,Partial,167840,0,2.0,23,7.1929342212158
60,RL,64.0,8333,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,738.0,GasA,Gd,Y,SBrkr,1491,3,1,Gd,Typ,1,Gd,Attchd,2006.0,RFn,484.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,168675,1,2.5,130,7.307202314764738
60,RL,64.0,9045,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,TA,Unf,768.0,GasA,Ex,Y,SBrkr,1536,3,1,Gd,Typ,0,no_fireplace,Attchd,2005.0,Fin,400.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,167000,2,2.5,40,7.336936913707618
20,RL,70.0,9170,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,TA,GLQ,1214.0,GasA,Ex,Y,SBrkr,1214,2,1,TA,Typ,0,no_fireplace,Detchd,1965.0,Unf,461.0,Fa,Fa,Y,0,no_pool,GdPrv,Shed,400,4,WD ,Normal,140000,42,2.0,184,7.101675971619444
85,RL,75.0,9825,Pave,no_access,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,162.0,TA,TA,CBlock,Gd,TA,Gd,TA,Unf,936.0,GasA,Gd,Y,SBrkr,936,2,1,TA,Typ,1,Fa,Attchd,1967.0,Unf,384.0,TA,TA,Y,0,no_pool,no_fence,Shed,450,8,WD ,Abnorml,118500,40,2.0,405,6.841615476477592
20,RL,67.0,8308,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,TA,Gd,CBlock,TA,TA,No,TA,LwQ,1088.0,GasA,TA,Y,SBrkr,1088,2,1,TA,Typ,0,no_fireplace,Detchd,2002.0,Unf,520.0,TA,TA,P,0,no_pool,no_fence,no_misc,0,6,COD,Normal,110000,44,1.0,0,6.992096427415888
20,RL,73.0,10921,Pave,no_access,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,TA,TA,CBlock,TA,TA,No,TA,Unf,960.0,GasA,TA,Y,FuseF,960,3,1,TA,Typ,0,no_fireplace,Attchd,1965.0,Fin,432.0,TA,TA,P,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,94750,42,2.0,120,6.866933284461882
50,RL,74.0,16287,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,TA,BLQ,901.0,GasA,TA,Y,SBrkr,1351,3,1,TA,Typ,1,Gd,Detchd,1975.0,Unf,576.0,TA,TA,N,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,122000,57,2.0,143,7.208600337960199
20,RL,80.0,8240,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,TA,TA,CBlock,TA,TA,No,TA,Unf,1179.0,GasA,Gd,Y,SBrkr,1179,2,1,TA,Min2,0,no_fireplace,Attchd,1960.0,Fin,622.0,TA,TA,P,0,no_pool,GdPrv,no_misc,0,6,WD ,Normal,110000,47,1.0,0,7.072421900537371
90,RL,81.0,11841,Grvl,no_access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,TA,Gd,CBlock,Gd,TA,Av,TA,Unf,816.0,GasA,TA,Y,SBrkr,816,3,1,TA,Typ,0,no_fireplace,no_garage,no_garage,no_garage,0.0,no_garage,no_garage,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,118500,17,2.0,32,6.704414354964107
80,RL,65.0,6285,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Fa,CBlock,TA,TA,Av,TA,Unf,960.0,GasA,TA,Y,SBrkr,1044,3,1,TA,Typ,1,Fa,Detchd,1976.0,Unf,528.0,TA,Fa,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,133500,31,2.0,228,6.950814768442584
20,RL,69.22459016393442,7917,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,Gd,No,Gd,Unf,1143.0,GasA,TA,Y,SBrkr,1113,3,1,TA,Typ,1,Fa,Attchd,1987.0,RFn,504.0,TA,Gd,Y,0,no_pool,GdPrv,no_misc,0,5,WD ,Normal,148000,31,2.5,400,7.014814351275545
90,RL,69.22459016393442,9555,Pave,no_access,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,2Story,5,6,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,no_basement,no_basement,no_basement,no_basement,no_basement,0.0,GasA,TA,Y,SBrkr,2233,5,2,TA,Typ,0,no_fireplace,Attchd,1979.0,Fin,579.0,TA,Gd,Y,0,no_pool,no_fence,no_misc,0,2,WD ,Normal,141000,28,2.5,0,7.711101251840158
20,RL,74.0,8536,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,TA,Unf,1125.0,GasA,Gd,Y,SBrkr,1125,2,1,TA,Typ,0,no_fireplace,Attchd,2007.0,Unf,430.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,New,Partial,155000,0,1.5,144,7.025538314638521
20,RL,60.0,7024,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,Gd,Unf,1090.0,GasA,Gd,Y,SBrkr,1090,2,1,TA,Typ,0,no_fireplace,Attchd,2005.0,Fin,450.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,157000,1,2.5,49,6.993932975223189
60,RL,60.0,7023,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,No,Gd,Unf,734.0,GasA,Gd,Y,SBrkr,1408,3,1,TA,Typ,0,no_fireplace,BuiltIn,2005.0,Fin,489.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,171500,1,3.5,85,7.249925536717988
180,RM,35.0,3675,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,TA,TA,PConc,Gd,TA,Gd,TA,Unf,547.0,GasA,Ex,Y,SBrkr,1072,2,1,Gd,Typ,0,no_fireplace,Basment,2005.0,Fin,525.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,140000,2,2.0,44,6.977281341630747
20,RL,64.0,6400,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,TA,ALQ,960.0,GasA,Ex,Y,SBrkr,960,2,1,Fa,Typ,0,no_fireplace,Detchd,1959.0,Unf,392.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,12,WD ,Normal,131750,7,2.0,179,6.866933284461882
90,RL,74.0,6882,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,Gable,CompShg,AsbShng,Plywood,BrkCmn,128.0,TA,TA,PConc,no_basement,no_basement,no_basement,no_basement,no_basement,0.0,GasA,TA,N,SBrkr,1152,2,2,Fa,Typ,0,no_fireplace,no_garage,no_garage,no_garage,0.0,no_garage,no_garage,N,0,no_pool,no_fence,no_misc,0,9,WD ,Normal,61500,52,2.0,0,7.049254841255837
